# r (A),g(r)
9.999999999999998473e-03,0.000000000000000000e+00
3.000000000000000930e-02,0.000000000000000000e+00
4.999999999999999584e-02,0.000000000000000000e+00
7.000000000000002054e-02,0.000000000000000000e+00
8.999999999999998279e-02,0.000000000000000000e+00
1.100000000000000283e-01,0.000000000000000000e+00
1.299999999999999767e-01,0.000000000000000000e+00
1.499999999999999667e-01,0.000000000000000000e+00
1.699999999999999567e-01,0.000000000000000000e+00
1.899999999999999745e-01,0.000000000000000000e+00
2.099999999999999922e-01,0.000000000000000000e+00
2.300000000000000100e-01,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00
2.700000000000000178e-01,0.000000000000000000e+00
2.899999999999999800e-01,0.000000000000000000e+00
3.099999999999999978e-01,0.000000000000000000e+00
3.300000000000000155e-01,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00
3.700000000000000511e-01,0.000000000000000000e+00
3.900000000000000688e-01,0.000000000000000000e+00
4.100000000000000866e-01,0.000000000000000000e+00
4.299999999999999933e-01,0.000000000000000000e+00
4.500000000000001221e-01,0.000000000000000000e+00
4.699999999999998068e-01,0.000000000000000000e+00
4.900000000000001577e-01,0.000000000000000000e+00
5.099999999999998979e-01,0.000000000000000000e+00
5.300000000000001377e-01,0.000000000000000000e+00
5.499999999999999334e-01,0.000000000000000000e+00
5.700000000000000622e-01,0.000000000000000000e+00
5.899999999999999689e-01,0.000000000000000000e+00
6.100000000000000977e-01,0.000000000000000000e+00
6.300000000000000044e-01,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00
6.700000000000000400e-01,0.000000000000000000e+00
6.899999999999998357e-01,0.000000000000000000e+00
7.099999999999999645e-01,0.000000000000000000e+00
7.300000000000000933e-01,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00
7.699999999999999067e-01,0.000000000000000000e+00
7.900000000000000355e-01,0.000000000000000000e+00
8.100000000000003864e-01,0.000000000000000000e+00
8.299999999999999600e-01,0.000000000000000000e+00
8.499999999999997558e-01,0.000000000000000000e+00
8.699999999999997735e-01,0.000000000000000000e+00
8.900000000000001243e-01,0.000000000000000000e+00
9.100000000000000311e-01,0.000000000000000000e+00
9.299999999999998268e-01,0.000000000000000000e+00
9.499999999999998446e-01,0.000000000000000000e+00
9.700000000000000844e-01,0.000000000000000000e+00
9.900000000000001021e-01,0.000000000000000000e+00
1.010000000000000009e+00,0.000000000000000000e+00
1.029999999999999805e+00,0.000000000000000000e+00
1.050000000000000266e+00,0.000000000000000000e+00
1.070000000000000062e+00,0.000000000000000000e+00
1.090000000000000080e+00,0.000000000000000000e+00
1.109999999999999876e+00,0.000000000000000000e+00
1.129999999999999671e+00,0.000000000000000000e+00
1.150000000000000133e+00,0.000000000000000000e+00
1.169999999999999929e+00,0.000000000000000000e+00
1.189999999999999725e+00,0.000000000000000000e+00
1.210000000000000187e+00,0.000000000000000000e+00
1.230000000000000204e+00,0.000000000000000000e+00
1.250000000000000000e+00,0.000000000000000000e+00
1.269999999999999796e+00,0.000000000000000000e+00
1.289999999999999813e+00,0.000000000000000000e+00
1.310000000000000275e+00,0.000000000000000000e+00
1.330000000000000071e+00,0.000000000000000000e+00
1.349999999999999867e+00,0.000000000000000000e+00
1.370000000000000329e+00,0.000000000000000000e+00
1.390000000000000346e+00,0.000000000000000000e+00
1.409999999999999920e+00,0.000000000000000000e+00
1.429999999999999938e+00,0.000000000000000000e+00
1.449999999999999512e+00,0.000000000000000000e+00
1.469999999999999973e+00,0.000000000000000000e+00
1.489999999999999991e+00,0.000000000000000000e+00
1.510000000000000009e+00,0.000000000000000000e+00
1.530000000000000027e+00,0.000000000000000000e+00
1.550000000000000488e+00,0.000000000000000000e+00
1.570000000000000062e+00,0.000000000000000000e+00
1.590000000000000080e+00,0.000000000000000000e+00
1.609999999999999654e+00,0.000000000000000000e+00
1.629999999999999227e+00,0.000000000000000000e+00
1.649999999999999689e+00,0.000000000000000000e+00
1.669999999999999929e+00,0.000000000000000000e+00
1.690000000000000169e+00,0.000000000000000000e+00
1.710000000000000631e+00,0.000000000000000000e+00
1.730000000000000204e+00,0.000000000000000000e+00
1.750000000000000000e+00,0.000000000000000000e+00
1.769999999999999796e+00,0.000000000000000000e+00
1.789999999999999369e+00,0.000000000000000000e+00
1.809999999999999831e+00,0.000000000000000000e+00
1.829999999999999405e+00,0.000000000000000000e+00
1.850000000000000311e+00,0.000000000000000000e+00
1.870000000000000773e+00,0.000000000000000000e+00
1.890000000000000346e+00,0.000000000000000000e+00
1.909999999999999920e+00,0.000000000000000000e+00
1.929999999999999938e+00,0.000000000000000000e+00
1.949999999999999512e+00,0.000000000000000000e+00
1.969999999999999751e+00,0.000000000000000000e+00
1.989999999999999547e+00,0.000000000000000000e+00
2.009999999999999343e+00,0.000000000000000000e+00
2.030000000000000249e+00,0.000000000000000000e+00
2.050000000000000266e+00,0.000000000000000000e+00
2.069999999999999840e+00,0.000000000000000000e+00
2.089999999999999858e+00,0.000000000000000000e+00
2.109999999999999876e+00,0.000000000000000000e+00
2.129999999999999449e+00,0.000000000000000000e+00
2.149999999999999467e+00,0.000000000000000000e+00
2.170000000000000373e+00,0.000000000000000000e+00
2.190000000000000391e+00,0.000000000000000000e+00
2.210000000000000409e+00,0.000000000000000000e+00
2.229999999999999982e+00,0.000000000000000000e+00
2.250000000000000000e+00,3.262833333333333297e-03
2.270000000000000018e+00,8.548166666666667454e-03
2.289999999999999591e+00,3.149850000000000566e-02
2.309999999999999609e+00,4.024225000000000024e-02
2.329999999999999627e+00,9.330791666666667095e-02
2.350000000000000533e+00,1.485569166666666774e-01
2.370000000000000551e+00,2.685939166666666544e-01
2.390000000000000124e+00,4.270219166666666677e-01
2.410000000000000142e+00,5.763840000000000074e-01
2.430000000000000160e+00,8.345509999999999318e-01
2.449999999999999734e+00,1.098922583333333369e+00
2.469999999999999751e+00,1.259894166666666981e+00
2.490000000000000657e+00,1.554998750000000207e+00
2.509999999999999343e+00,1.955064833333333363e+00
2.530000000000000249e+00,2.195241166666666910e+00
2.550000000000000266e+00,2.338761666666667072e+00
2.569999999999999840e+00,2.650962499999999888e+00
2.589999999999999858e+00,2.934399583333332728e+00
2.609999999999999876e+00,2.871818416666666707e+00
2.629999999999999449e+00,2.989105500000000415e+00
2.649999999999999467e+00,2.892409416666666733e+00
2.670000000000000373e+00,2.712531999999999943e+00
2.690000000000000835e+00,2.607668916666666892e+00
2.710000000000000409e+00,2.552827416666666238e+00
2.729999999999999982e+00,2.410653333333333759e+00
2.750000000000000000e+00,2.325479583333332823e+00
2.770000000000000018e+00,2.197296499999999764e+00
2.789999999999999591e+00,2.111441249999999936e+00
2.809999999999999165e+00,2.086373416666666980e+00
2.829999999999999627e+00,2.065238166666666597e+00
2.850000000000000977e+00,2.013306416666666543e+00
2.870000000000000551e+00,1.891758999999999746e+00
2.890000000000000124e+00,1.876873333333333171e+00
2.910000000000000142e+00,1.723070666666666639e+00
2.930000000000000160e+00,1.686800666666666837e+00
2.949999999999999734e+00,1.565304666666666789e+00
2.969999999999999307e+00,1.496854333333333065e+00
2.990000000000000657e+00,1.382665833333333483e+00
3.009999999999999343e+00,1.345513083333333304e+00
3.030000000000000693e+00,1.275632333333333479e+00
3.050000000000000266e+00,1.236465916666666720e+00
3.069999999999999840e+00,1.154392750000000190e+00
3.089999999999999858e+00,1.135460833333333364e+00
3.109999999999999876e+00,1.100409999999999888e+00
3.129999999999999449e+00,1.059414999999999996e+00
3.149999999999999023e+00,1.016039833333333364e+00
3.170000000000000373e+00,1.027916416666666555e+00
3.189999999999999947e+00,1.025889083333333174e+00
3.210000000000000409e+00,9.981833333333334224e-01
3.229999999999999094e+00,9.636941666666666295e-01
3.250000000000000000e+00,9.190288333333334059e-01
3.270000000000000906e+00,9.222394166666667559e-01
3.289999999999999591e+00,9.527732500000002380e-01
3.310000000000000053e+00,8.875202500000001216e-01
3.329999999999998739e+00,8.838429999999998232e-01
3.350000000000000977e+00,8.792087499999999833e-01
3.369999999999999662e+00,8.751066666666665883e-01
3.390000000000000124e+00,8.370225833333332366e-01
3.410000000000000142e+00,8.565908333333333013e-01
3.430000000000000160e+00,8.311863333333332493e-01
3.450000000000000622e+00,8.451699999999999768e-01
3.469999999999999307e+00,8.221941666666667814e-01
3.490000000000001545e+00,8.218390000000000972e-01
3.509999999999998455e+00,8.813255833333332179e-01
3.530000000000000693e+00,7.754815000000000458e-01
3.549999999999999378e+00,7.623992499999999728e-01
3.569999999999999840e+00,7.888749166666667589e-01
3.590000000000001190e+00,7.707107500000000000e-01
3.609999999999999876e+00,7.867000000000000659e-01
3.630000000000000338e+00,7.600869166666667232e-01
3.649999999999999023e+00,7.534330833333333644e-01
3.670000000000001261e+00,7.799919166666665626e-01
3.689999999999999503e+00,7.634720000000000395e-01
3.710000000000000409e+00,7.604631666666666900e-01
3.729999999999999094e+00,7.309590833333334814e-01
3.750000000000000000e+00,7.525488333333333335e-01
3.770000000000000906e+00,7.949476666666667191e-01
3.789999999999999591e+00,7.562972499999999210e-01
3.810000000000000497e+00,7.847917499999997881e-01
3.829999999999998739e+00,7.875024999999998832e-01
3.850000000000000977e+00,8.068304166666667721e-01
3.869999999999999662e+00,7.944686666666668229e-01
3.890000000000000124e+00,8.063330833333332004e-01
3.909999999999998810e+00,8.362819166666666248e-01
3.930000000000000160e+00,8.274354999999998794e-01
3.950000000000000622e+00,8.667186666666665262e-01
3.969999999999999307e+00,8.391430833333334283e-01
3.990000000000001545e+00,8.622248333333333292e-01
4.009999999999998899e+00,8.806966666666665722e-01
4.030000000000000249e+00,8.933353333333333701e-01
4.049999999999998934e+00,8.590219166666667183e-01
4.070000000000000284e+00,9.024539166666666334e-01
4.090000000000000746e+00,8.916745833333333815e-01
4.110000000000000320e+00,9.025750833333335832e-01
4.130000000000000782e+00,9.177426666666667066e-01
4.149999999999999467e+00,9.354534166666664818e-01
4.170000000000000817e+00,9.524667500000000286e-01
4.189999999999999503e+00,9.979669166666668145e-01
4.209999999999999964e+00,9.807413333333334649e-01
4.230000000000001315e+00,9.816440833333333060e-01
4.250000000000000000e+00,1.021810166666666797e+00
4.269999999999998685e+00,1.070846083333333310e+00
4.290000000000000036e+00,1.068065249999999855e+00
4.310000000000000497e+00,1.114493333333333114e+00
4.329999999999999183e+00,1.128302999999999834e+00
4.350000000000000533e+00,1.125808083333333487e+00
4.369999999999999218e+00,1.176939916666666530e+00
4.389999999999999680e+00,1.159383666666666590e+00
4.409999999999999254e+00,1.194190416666666588e+00
4.429999999999999716e+00,1.220747416666666529e+00
4.450000000000001066e+00,1.206462499999999993e+00
4.469999999999999751e+00,1.218838249999999901e+00
4.490000000000001101e+00,1.213466750000000038e+00
4.509999999999998899e+00,1.213014666666666574e+00
4.530000000000000249e+00,1.165031166666666618e+00
4.549999999999998934e+00,1.174759000000000109e+00
4.570000000000000284e+00,1.187172333333333496e+00
4.590000000000000746e+00,1.192268666666666865e+00
4.610000000000000320e+00,1.186350499999999863e+00
4.630000000000000782e+00,1.165335583333333203e+00
4.649999999999999467e+00,1.123756583333333170e+00
4.670000000000000817e+00,1.125260750000000032e+00
4.689999999999999503e+00,1.118437499999999973e+00
4.709999999999999964e+00,1.095060000000000144e+00
4.730000000000001315e+00,1.048165083333333358e+00
4.750000000000000000e+00,1.048874250000000119e+00
4.769999999999998685e+00,1.008395749999999813e+00
4.790000000000000036e+00,9.901535000000000197e-01
4.810000000000000497e+00,9.531399999999999872e-01
4.829999999999999183e+00,9.535235000000000793e-01
4.850000000000000533e+00,9.449733333333333318e-01
4.869999999999999218e+00,9.228338333333332422e-01
4.889999999999999680e+00,9.166821666666665758e-01
4.909999999999999254e+00,8.957544999999998980e-01
4.929999999999999716e+00,9.156865000000000698e-01
4.950000000000001066e+00,8.795383333333334219e-01
4.969999999999999751e+00,8.778235833333333238e-01
4.990000000000001101e+00,8.845110833333332812e-01
5.009999999999998899e+00,8.842634999999999801e-01
5.030000000000000249e+00,8.872564166666666585e-01
5.049999999999998934e+00,8.936283333333331358e-01
5.070000000000000284e+00,8.977308333333332557e-01
5.090000000000000746e+00,8.879269166666667878e-01
5.110000000000000320e+00,8.989136666666666109e-01
5.130000000000000782e+00,9.032160833333334748e-01
5.149999999999999467e+00,9.277697499999999486e-01
5.170000000000000817e+00,8.981519999999999504e-01
5.189999999999999503e+00,9.094359166666667882e-01
5.209999999999999964e+00,9.150435000000000096e-01
5.230000000000001315e+00,9.285910833333334002e-01
5.250000000000000000e+00,9.239266666666665628e-01
5.269999999999998685e+00,9.270383333333334086e-01
5.290000000000000036e+00,9.135487500000002425e-01
5.310000000000000497e+00,9.375340833333333235e-01
5.329999999999999183e+00,9.477610833333333096e-01
5.350000000000000533e+00,9.395339166666666353e-01
5.369999999999998330e+00,9.711184166666666506e-01
5.389999999999999680e+00,9.567230833333332241e-01
5.409999999999999254e+00,9.780695000000000361e-01
5.429999999999999716e+00,9.677031666666667808e-01
5.450000000000001954e+00,9.815614166666667417e-01
5.469999999999999751e+00,9.640913333333335222e-01
5.490000000000001101e+00,9.647524999999999018e-01
5.509999999999998899e+00,9.878675000000000095e-01
5.530000000000000249e+00,9.756933333333331904e-01
5.549999999999998046e+00,9.819019999999999415e-01
5.570000000000000284e+00,9.619074999999998044e-01
5.590000000000000746e+00,9.705430000000001556e-01
5.610000000000000320e+00,9.792060000000000208e-01
5.630000000000001670e+00,9.640967500000000578e-01
5.649999999999999467e+00,9.814311666666667433e-01
5.670000000000000817e+00,9.788013333333331900e-01
5.689999999999998614e+00,9.925105833333334182e-01
5.709999999999999964e+00,9.843880000000000408e-01
5.730000000000001315e+00,9.745094166666667945e-01
5.750000000000000000e+00,9.770681666666667375e-01
5.769999999999998685e+00,9.961065000000001168e-01
5.790000000000000036e+00,9.696916666666665074e-01
5.810000000000001386e+00,9.847214999999999163e-01
5.829999999999999183e+00,9.661510833333334380e-01
5.850000000000000533e+00,9.907691666666665897e-01
5.870000000000000107e+00,9.682092500000000213e-01
5.889999999999999680e+00,9.933878333333333588e-01
5.909999999999999254e+00,9.887251666666664329e-01
5.929999999999999716e+00,9.936540833333333822e-01
5.950000000000001954e+00,9.725209166666667349e-01
5.969999999999999751e+00,9.786838333333333084e-01
5.990000000000001101e+00,9.873518333333333175e-01
6.009999999999998899e+00,9.612791666666667956e-01
6.030000000000000249e+00,9.670274166666668059e-01
6.049999999999998046e+00,9.883235833333333664e-01
6.070000000000000284e+00,9.795799999999998953e-01
6.090000000000000746e+00,9.768678333333333796e-01
6.110000000000000320e+00,9.822822500000000234e-01
6.129999999999999893e+00,9.848213333333332153e-01
6.149999999999999467e+00,9.756605000000001526e-01
6.170000000000000817e+00,1.009409583333333416e+00
6.189999999999998614e+00,1.002035083333333132e+00
6.209999999999999964e+00,9.943059166666664561e-01
6.230000000000001315e+00,9.923300833333335014e-01
6.250000000000000000e+00,9.995210833333333378e-01
6.269999999999998685e+00,9.802694166666667819e-01
6.290000000000000036e+00,1.029156499999999808e+00
6.310000000000001386e+00,9.851668333333334360e-01
6.329999999999999183e+00,9.913187499999999153e-01
6.350000000000000533e+00,1.007068666666666834e+00
6.370000000000000107e+00,9.935630000000000850e-01
6.389999999999999680e+00,1.013513666666666646e+00
6.409999999999997478e+00,1.009209000000000023e+00
6.429999999999999716e+00,1.002141666666666708e+00
6.450000000000001954e+00,9.874659166666664989e-01
6.469999999999999751e+00,9.908410000000000828e-01
6.489999999999999325e+00,1.017032416666666661e+00
6.510000000000000675e+00,1.002477833333333290e+00
6.530000000000000249e+00,1.005901999999999852e+00
6.549999999999998046e+00,1.010292166666666658e+00
6.570000000000000284e+00,1.004023166666666578e+00
6.590000000000002522e+00,9.827239166666666970e-01
6.610000000000000320e+00,9.968231666666667046e-01
6.629999999999999893e+00,9.838035833333332869e-01
6.650000000000001243e+00,1.000680166666666482e+00
6.670000000000000817e+00,9.781036666666667045e-01
6.689999999999998614e+00,9.971153333333334645e-01
6.709999999999998188e+00,9.656209999999999516e-01
6.730000000000003091e+00,9.426278333333332204e-01
6.750000000000000000e+00,9.656909166666665101e-01
6.769999999999996909e+00,9.801764166666666611e-01
6.790000000000001812e+00,9.765603333333331415e-01
6.810000000000001386e+00,9.682207500000000744e-01
6.829999999999999183e+00,9.701127500000000792e-01
6.849999999999998757e+00,9.682109999999998218e-01
6.870000000000000107e+00,9.701650833333332891e-01
6.889999999999999680e+00,9.691803333333334214e-01
6.909999999999997478e+00,9.809909166666668234e-01
6.929999999999999716e+00,9.917316666666665670e-01
6.950000000000001954e+00,9.945817500000000422e-01
6.969999999999999751e+00,1.003842833333333351e+00
6.989999999999999325e+00,9.880769166666666381e-01
7.010000000000000675e+00,1.005305083333333238e+00
7.030000000000000249e+00,1.014522416666666649e+00
7.049999999999998046e+00,1.007223500000000049e+00
7.070000000000000284e+00,1.017946000000000017e+00
7.090000000000002522e+00,1.021193083333333140e+00
7.110000000000000320e+00,9.911669166666666753e-01
7.129999999999999005e+00,9.954702499999998899e-01
7.150000000000001243e+00,1.014573333333333549e+00
7.170000000000000817e+00,1.026272083333333196e+00
7.189999999999998614e+00,1.031114916666666659e+00
7.209999999999998188e+00,1.025614166666666494e+00
7.230000000000003091e+00,1.009730333333333396e+00
7.250000000000000000e+00,1.024594249999999818e+00
7.269999999999996909e+00,1.041362749999999782e+00
7.290000000000001812e+00,1.025503166666666743e+00
7.310000000000001386e+00,1.041847250000000225e+00
7.329999999999999183e+00,1.036886750000000079e+00
7.349999999999998757e+00,1.049189833333333377e+00
7.370000000000000995e+00,1.032859500000000041e+00
7.389999999999999680e+00,1.055103250000000159e+00
7.409999999999997478e+00,1.029560333333333411e+00
7.430000000000002380e+00,1.022728416666666806e+00
7.450000000000001954e+00,1.019625500000000073e+00
7.469999999999999751e+00,1.021277583333333405e+00
7.489999999999999325e+00,1.033202916666666527e+00
7.510000000000000675e+00,1.025071083333333410e+00
7.530000000000000249e+00,9.942882499999999846e-01
7.549999999999998046e+00,1.008925666666666610e+00
7.569999999999997620e+00,1.034829083333333344e+00
7.590000000000002522e+00,1.035308499999999965e+00
7.610000000000000320e+00,1.026736166666666561e+00
7.629999999999999005e+00,1.003485166666666650e+00
7.650000000000001243e+00,1.013486916666666682e+00
7.670000000000000817e+00,1.016444666666666663e+00
7.689999999999998614e+00,1.022151249999999623e+00
7.709999999999998188e+00,9.948102500000000070e-01
7.730000000000003091e+00,9.955664999999999099e-01
7.750000000000000000e+00,1.004185666666666643e+00
7.769999999999996909e+00,1.010514166666666602e+00
7.790000000000001812e+00,1.002700833333333152e+00
7.810000000000001386e+00,1.018153416666666589e+00
7.829999999999999183e+00,1.008647749999999954e+00
7.849999999999998757e+00,1.018972750000000094e+00
7.870000000000000995e+00,1.004910416666666473e+00
7.889999999999999680e+00,1.004421750000000113e+00
7.909999999999997478e+00,1.015981166666666935e+00
7.930000000000002380e+00,1.015153166666666662e+00
7.950000000000001954e+00,1.012404249999999895e+00
7.969999999999999751e+00,1.013397249999999916e+00
7.989999999999999325e+00,1.007898916666666755e+00
8.010000000000001563e+00,1.007935333333333405e+00
8.029999999999999361e+00,1.013509166666666683e+00
8.049999999999998934e+00,1.029551499999999953e+00
8.069999999999998508e+00,1.021664666666666887e+00
8.090000000000001634e+00,1.012581249999999988e+00
8.109999999999999432e+00,1.007760416666666492e+00
8.129999999999999005e+00,1.010888666666666547e+00
8.150000000000002132e+00,1.018533499999999981e+00
8.169999999999999929e+00,1.004231583333333289e+00
8.189999999999999503e+00,1.011399750000000042e+00
8.210000000000002629e+00,1.012032916666666615e+00
8.230000000000002203e+00,1.019639166666666652e+00
8.250000000000000000e+00,1.004831833333333480e+00
8.269999999999997797e+00,9.944226666666665659e-01
8.289999999999997371e+00,9.961198333333333155e-01
8.310000000000000497e+00,1.016765833333333147e+00
8.330000000000000071e+00,9.933210833333333545e-01
8.349999999999997868e+00,1.017235166666666579e+00
8.370000000000000995e+00,1.001533500000000076e+00
8.390000000000000568e+00,1.016162999999999927e+00
8.409999999999998366e+00,1.010479333333333285e+00
8.430000000000001492e+00,1.030793833333333298e+00
8.450000000000001066e+00,1.019750916666666507e+00
8.470000000000000639e+00,1.027681499999999915e+00
8.489999999999998437e+00,1.000310333333333412e+00
8.510000000000001563e+00,1.014773833333333375e+00
8.529999999999999361e+00,1.012139750000000005e+00
8.549999999999998934e+00,1.016900499999999985e+00
8.569999999999998508e+00,1.014858583333333453e+00
8.590000000000001634e+00,1.009690416666666701e+00
8.609999999999999432e+00,1.022459666666666767e+00
8.629999999999999005e+00,1.008115083333333439e+00
8.650000000000002132e+00,1.015159333333333302e+00
8.669999999999999929e+00,1.011946000000000234e+00
8.689999999999999503e+00,1.009699750000000007e+00
8.710000000000002629e+00,9.982457500000000428e-01
8.730000000000002203e+00,9.912930000000000907e-01
8.750000000000000000e+00,9.956842499999999374e-01
8.769999999999997797e+00,9.872106666666667918e-01
8.789999999999997371e+00,9.825807499999998917e-01
8.810000000000000497e+00,1.000329000000000024e+00
8.830000000000000071e+00,9.905767499999998948e-01
8.849999999999997868e+00,9.917285833333333578e-01
8.870000000000000995e+00,9.824324999999999308e-01
8.890000000000000568e+00,9.793408333333334381e-01
8.909999999999998366e+00,9.915947499999999692e-01
8.930000000000001492e+00,9.765939166666667282e-01
8.950000000000001066e+00,9.901061666666666206e-01
8.970000000000000639e+00,9.833693333333332065e-01
8.989999999999998437e+00,1.005023499999999848e+00
9.010000000000001563e+00,9.990745833333333215e-01
9.029999999999999361e+00,9.995832499999998122e-01
9.049999999999998934e+00,9.874390000000000667e-01
9.069999999999998508e+00,9.838250833333334056e-01
9.090000000000001634e+00,9.980258333333332788e-01
9.109999999999999432e+00,9.850898333333334422e-01
9.129999999999999005e+00,9.799202500000000482e-01
9.150000000000002132e+00,9.950420833333333270e-01
9.169999999999999929e+00,9.929328333333332646e-01
9.189999999999999503e+00,9.990468333333334394e-01
9.210000000000002629e+00,9.906230833333333763e-01
9.230000000000002203e+00,9.969343333333333668e-01
9.250000000000000000e+00,9.974542500000000977e-01
9.269999999999997797e+00,9.908481666666667520e-01
9.289999999999997371e+00,9.915628333333333932e-01
9.310000000000000497e+00,9.801924999999999111e-01
9.330000000000000071e+00,9.909855833333333086e-01
9.349999999999997868e+00,9.939305833333333950e-01
9.370000000000000995e+00,9.922004999999999297e-01
9.390000000000000568e+00,1.001404666666666499e+00
9.409999999999998366e+00,9.886334166666665979e-01
9.430000000000001492e+00,9.949084999999998624e-01
9.450000000000001066e+00,1.001676666666666771e+00
9.470000000000000639e+00,9.771278333333333066e-01
9.489999999999998437e+00,9.962460833333333099e-01
9.510000000000001563e+00,9.797015000000000029e-01
9.529999999999999361e+00,9.889921666666666722e-01
9.549999999999998934e+00,9.842502499999999932e-01
9.569999999999998508e+00,9.811626666666665164e-01
9.590000000000001634e+00,9.798285833333332251e-01
9.609999999999999432e+00,9.774238333333333806e-01
9.629999999999999005e+00,9.987799166666668782e-01
9.650000000000002132e+00,9.829959999999999809e-01
9.669999999999999929e+00,1.000073083333333335e+00
9.689999999999999503e+00,1.001051000000000135e+00
9.710000000000002629e+00,9.944784999999999320e-01
9.730000000000002203e+00,9.780646666666665823e-01
9.750000000000000000e+00,9.885365000000000402e-01
9.769999999999997797e+00,9.978760833333333302e-01
9.789999999999997371e+00,9.836921666666667008e-01
9.810000000000000497e+00,9.850062499999999721e-01
9.830000000000000071e+00,9.758738333333333292e-01
9.849999999999997868e+00,9.901887500000000619e-01
9.870000000000000995e+00,9.700713333333332855e-01
9.890000000000000568e+00,9.885562499999999142e-01
9.909999999999998366e+00,9.867006666666666703e-01
9.930000000000001492e+00,9.980861666666664966e-01
9.950000000000001066e+00,9.790057500000001189e-01
9.970000000000000639e+00,9.889302499999997886e-01
9.989999999999998437e+00,9.984914166666666313e-01
